"","ID","Y_chan","date","date_chan","channel","ExpDay","TempF","TempC","nitrogen_ugL","phosphorus_ugL","afdm_g_m2","TempK","Y","afdm_g_m2.la"
"958","2015_b_24_b_14","2015_b_24",2015-06-17,"2015-06-17_b_24","24",14,"D",20.7004210526316,0,0,NA,293.700421052632,"2015",5.89322769288813
"959","2015_b_24_b_15","2015_b_24",2015-06-18,"2015-06-18_b_24","24",15,"D",20.9763684210526,0,0,3.2258064516129,293.976368421053,"2015",3.2258064516129
"960","2015_b_24_b_16","2015_b_24",2015-06-19,"2015-06-19_b_24","24",16,"D",21.2523157894737,0,0,NA,294.252315789474,"2015",2.66666666666666
"961","2015_b_24_b_17","2015_b_24",2015-06-20,"2015-06-20_b_24","24",17,"D",21.5282631578947,0,0,NA,294.528263157895,"2015",2.10752688172043
"962","2015_b_24_b_18","2015_b_24",2015-06-21,"2015-06-21_b_24","24",18,"D",21.8042105263158,0,0,1.54838709677419,294.804210526316,"2015",1.54838709677419
"963","2015_b_24_b_19","2015_b_24",2015-06-22,"2015-06-22_b_24","24",19,"D",22.0801578947368,0,0,NA,295.080157894737,"2015",1.53225806451613
"964","2015_b_24_b_20","2015_b_24",2015-06-23,"2015-06-23_b_24","24",20,"D",22.3561052631579,0,0,NA,295.356105263158,"2015",1.51612903225806
"965","2015_b_24_b_21","2015_b_24",2015-06-24,"2015-06-24_b_24","24",21,"D",22.6320526315789,0,0,1.5,295.632052631579,"2015",1.5
"966","2015_b_24_b_22","2015_b_24",2015-06-25,"2015-06-25_b_24","24",22,"D",22.908,0,0,NA,295.908,"2015",2.00173913043478
"967","2015_b_24_b_23","2015_b_24",2015-06-26,"2015-06-26_b_24","24",23,"D",19.758,0,0,NA,292.758,"2015",2.50347826086957
"968","2015_b_24_b_24","2015_b_24",2015-06-27,"2015-06-27_b_24","24",24,"D",20.3765,0,0,3.00521739130435,293.3765,"2015",3.00521739130435
"969","2015_b_24_b_25","2015_b_24",2015-06-28,"2015-06-28_b_24","24",25,"D",20.186,0,0,NA,293.186,"2015",3.22782608695652
"970","2015_b_24_b_26","2015_b_24",2015-06-29,"2015-06-29_b_24","24",26,"D",20.853,0,0,NA,293.853,"2015",3.4504347826087
"971","2015_b_24_b_27","2015_b_24",2015-06-30,"2015-06-30_b_24","24",27,"D",20.3765,0,0,3.67304347826087,293.3765,"2015",3.67304347826087
"972","2015_b_24_b_28","2015_b_24",2015-07-01,"2015-07-01_b_24","24",28,"D",18.711,0,0,NA,291.711,"2015",4.17052031361369
"973","2015_b_24_b_29","2015_b_24",2015-07-02,"2015-07-02_b_24","24",29,"D",19.377,0,0,NA,292.377,"2015",4.6679971489665
"974","2015_b_24_b_30","2015_b_24",2015-07-03,"2015-07-03_b_24","24",30,"D",21.0435,0,0,NA,294.0435,"2015",5.16547398431931
"975","2015_b_24_b_31","2015_b_24",2015-07-04,"2015-07-04_b_24","24",31,"D",21.091,0,0,5.66295081967213,294.091,"2015",5.66295081967213
"976","2015_b_24_b_32","2015_b_24",2015-07-05,"2015-07-05_b_24","24",32,"D",19.948,0,0,NA,292.948,"2015",8.70092038115882
"977","2015_b_24_b_33","2015_b_24",2015-07-06,"2015-07-06_b_24","24",33,"D",18.8535,0,0,NA,291.8535,"2015",11.7388899426455
"978","2015_b_24_b_34","2015_b_24",2015-07-07,"2015-07-07_b_24","24",34,"D",21.282,0,0,14.7768595041322,294.282,"2015",14.7768595041322
"979","2015_b_24_b_35","2015_b_24",2015-07-08,"2015-07-08_b_24","24",35,"D",20.7575,0,0,NA,293.7575,"2015",13.5214876033058
"980","2015_b_24_b_36","2015_b_24",2015-07-09,"2015-07-09_b_24","24",36,"D",20.615,0,0,NA,293.615,"2015",12.2661157024793
"981","2015_b_24_b_37","2015_b_24",2015-07-10,"2015-07-10_b_24","24",37,"D",20.186,0,0,NA,293.186,"2015",11.0107438016529
"982","2015_b_24_b_38","2015_b_24",2015-07-11,"2015-07-11_b_24","24",38,"D",19.853,0,0,NA,292.853,"2015",9.75537190082644
"983","2015_b_24_b_39","2015_b_24",2015-07-12,"2015-07-12_b_24","24",39,"D",20.567,0,0,8.5,293.567,"2015",8.5
"984","2015_b_24_b_40","2015_b_24",2015-07-13,"2015-07-13_b_24","24",40,"D",20.043,0,0,22.0666666666666,293.043,"2015",22.0666666666666
"985","2015_b_24_b_41","2015_b_24",2015-07-14,"2015-07-14_b_24","24",41,"D",19.472,0,0,6.81038961038961,292.472,"2015",6.81038961038961
"986","2015_b_24_b_42","2015_b_24",2015-07-15,"2015-07-15_b_24","24",42,"D",20.6625,0,0,NA,293.6625,"2015",8.87747680890538
"987","2015_b_24_b_43","2015_b_24",2015-07-16,"2015-07-16_b_24","24",43,"D",20.234,0,0,NA,293.234,"2015",10.9445640074211
"988","2015_b_24_b_44","2015_b_24",2015-07-17,"2015-07-17_b_24","24",44,"D",21.33,0,0,NA,294.33,"2015",13.0116512059369
"989","2015_b_24_b_45","2015_b_24",2015-07-18,"2015-07-18_b_24","24",45,"D",20.71,0,0,NA,293.71,"2015",15.0787384044527
"990","2015_b_24_b_46","2015_b_24",2015-07-19,"2015-07-19_b_24","24",46,"D",18.521,0,0,NA,291.521,"2015",17.1458256029685
"991","2015_b_24_b_47","2015_b_24",2015-07-20,"2015-07-20_b_24","24",47,"D",18.9485,0,0,NA,291.9485,"2015",19.2129128014842
"992","2015_b_24_b_48","2015_b_24",2015-07-21,"2015-07-21_b_24","24",48,"D",17.76,0,0,21.28,290.76,"2015",21.28
"993","2015_b_24_b_49","2015_b_24",2015-07-22,"2015-07-22_b_24","24",49,"D",22.477,0,0,NA,295.477,"2015",18.09125
"994","2015_b_24_b_50","2015_b_24",2015-07-23,"2015-07-23_b_24","24",50,"D",21.76,0,0,NA,294.76,"2015",14.9025
"995","2015_b_24_b_51","2015_b_24",2015-07-24,"2015-07-24_b_24","24",51,"D",20.043,0,0,NA,293.043,"2015",11.71375
"996","2015_b_24_b_52","2015_b_24",2015-07-25,"2015-07-25_b_24","24",52,"D",19.472,0,0,8.525,292.472,"2015",8.525
"997","2015_b_24_b_53","2015_b_24",2015-07-26,"2015-07-26_b_24","24",53,"D",18.901,0,0,6.86816431322208,291.901,"2015",6.86816431322208
"998","2015_b_24_b_54","2015_b_24",2015-07-27,"2015-07-27_b_24","24",54,"D",20.424,0,0,NA,293.424,"2015",6.91999200014883
"999","2015_b_24_b_55","2015_b_24",2015-07-28,"2015-07-28_b_24","24",55,"D",20.424,0,0,NA,293.424,"2015",6.97181968707559
"1000","2015_b_24_b_56","2015_b_24",2015-07-29,"2015-07-29_b_24","24",56,"D",19.853,0,0,NA,292.853,"2015",7.02364737400234
"1001","2015_b_24_b_57","2015_b_24",2015-07-30,"2015-07-30_b_24","24",57,"D",19.5195,0,0,NA,292.5195,"2015",7.0754750609291
"1002","2015_b_24_b_58","2015_b_24",2015-07-31,"2015-07-31_b_24","24",58,"D",18.616,0,0,NA,291.616,"2015",7.12730274785585
"1003","2015_b_24_b_59","2015_b_24",2015-08-01,"2015-08-01_b_24","24",59,"D",18.806,0,0,7.17913043478261,291.806,"2015",7.17913043478261
"1004","2015_b_25_b_1","2015_b_25",2015-06-04,"2015-06-04_b_25","25",1,"C",16.1415,150,0,1e-05,289.1415,"2015",1e-05
"1005","2015_b_25_b_2","2015_b_25",2015-06-05,"2015-06-05_b_25","25",2,"C",16.1415,150,0,NA,289.1415,"2015",0.69673006147541
"1006","2015_b_25_b_3","2015_b_25",2015-06-06,"2015-06-06_b_25","25",3,"C",14.948,150,0,NA,287.948,"2015",1.39345012295082
"1007","2015_b_25_b_4","2015_b_25",2015-06-07,"2015-06-07_b_25","25",4,"C",14.325,150,0,NA,287.325,"2015",2.09017018442623
"1008","2015_b_25_b_5","2015_b_25",2015-06-08,"2015-06-08_b_25","25",5,"C",13.221,150,0,NA,286.221,"2015",2.78689024590164
"1009","2015_b_25_b_6","2015_b_25",2015-06-09,"2015-06-09_b_25","25",6,"C",11.041,150,0,NA,284.041,"2015",3.48361030737705
"1010","2015_b_25_b_7","2015_b_25",2015-06-10,"2015-06-10_b_25","25",7,"C",12.787,150,0,NA,285.787,"2015",4.18033036885246
"1011","2015_b_25_b_8","2015_b_25",2015-06-11,"2015-06-11_b_25","25",8,"C",14.23,150,0,NA,287.23,"2015",4.87705043032787
"1012","2015_b_25_b_9","2015_b_25",2015-06-12,"2015-06-12_b_25","25",9,"C",12.98,150,0,5.57377049180328,285.98,"2015",5.57377049180328
"1013","2015_b_25_b_10","2015_b_25",2015-06-13,"2015-06-13_b_25","25",10,"C",13.0441666666667,150,0,NA,286.044166666667,"2015",8.26611154480009
"1014","2015_b_25_b_11","2015_b_25",2015-06-14,"2015-06-14_b_25","25",11,"C",13.1083333333333,150,0,NA,286.108333333333,"2015",10.9584525977969
"1015","2015_b_25_b_12","2015_b_25",2015-06-15,"2015-06-15_b_25","25",12,"C",13.1725,150,0,13.6507936507937,286.1725,"2015",13.6507936507937
"1016","2015_b_25_b_13","2015_b_25",2015-06-16,"2015-06-16_b_25","25",13,"C",13.2366666666667,150,0,NA,286.236666666667,"2015",34.185274863241
"1017","2015_b_25_b_14","2015_b_25",2015-06-17,"2015-06-17_b_25","25",14,"C",13.3008333333333,150,0,NA,286.300833333333,"2015",54.7197560756883
"1018","2015_b_25_b_15","2015_b_25",2015-06-18,"2015-06-18_b_25","25",15,"C",13.365,150,0,75.2542372881356,286.365,"2015",75.2542372881356
"1019","2015_b_25_b_16","2015_b_25",2015-06-19,"2015-06-19_b_25","25",16,"C",13.461,150,0,NA,286.461,"2015",58.983526613143
"1020","2015_b_25_b_17","2015_b_25",2015-06-20,"2015-06-20_b_25","25",17,"C",13.173,150,0,NA,286.173,"2015",42.7128159381505
"1021","2015_b_25_b_18","2015_b_25",2015-06-21,"2015-06-21_b_25","25",18,"C",13.771875,150,0,26.4421052631579,286.771875,"2015",26.4421052631579
"1022","2015_b_25_b_19","2015_b_25",2015-06-22,"2015-06-22_b_25","25",19,"C",14.37075,150,0,NA,287.37075,"2015",25.1280701754386
"1023","2015_b_25_b_20","2015_b_25",2015-06-23,"2015-06-23_b_25","25",20,"C",14.969625,150,0,NA,287.969625,"2015",23.8140350877193
"1024","2015_b_25_b_21","2015_b_25",2015-06-24,"2015-06-24_b_25","25",21,"C",15.5685,150,0,22.5,288.5685,"2015",22.5
"1025","2015_b_25_b_22","2015_b_25",2015-06-25,"2015-06-25_b_25","25",22,"C",16.5225,150,0,NA,289.5225,"2015",17.504347826087
"1026","2015_b_25_b_23","2015_b_25",2015-06-26,"2015-06-26_b_25","25",23,"C",8.829,150,0,NA,281.829,"2015",12.5086956521739
"1027","2015_b_25_b_24","2015_b_25",2015-06-27,"2015-06-27_b_25","25",24,"C",15.855,150,0,7.51304347826087,288.855,"2015",7.51304347826087
"1028","2015_b_25_b_25","2015_b_25",2015-06-28,"2015-06-28_b_25","25",25,"C",16.523,150,0,NA,289.523,"2015",8.78903463522475
"1029","2015_b_25_b_26","2015_b_25",2015-06-29,"2015-06-29_b_25","25",26,"C",16.999,150,0,NA,289.999,"2015",10.0650257921886
"1030","2015_b_25_b_27","2015_b_25",2015-06-30,"2015-06-30_b_25","25",27,"C",16.7605,150,0,11.3410169491525,289.7605,"2015",11.3410169491525
"1031","2015_b_25_b_28","2015_b_25",2015-07-01,"2015-07-01_b_25","25",28,"C",15.378,150,0,NA,288.378,"2015",12.7586440677966
"1032","2015_b_25_b_29","2015_b_25",2015-07-02,"2015-07-02_b_25","25",29,"C",15.855,150,0,NA,288.855,"2015",14.1762711864406
"1033","2015_b_25_b_30","2015_b_25",2015-07-03,"2015-07-03_b_25","25",30,"C",17.57,150,0,NA,290.57,"2015",15.5938983050847
"1034","2015_b_25_b_31","2015_b_25",2015-07-04,"2015-07-04_b_25","25",31,"C",17.665,150,0,17.0115254237288,290.665,"2015",17.0115254237288
"1035","2015_b_25_b_32","2015_b_25",2015-07-05,"2015-07-05_b_25","25",32,"C",16.475,150,0,NA,289.475,"2015",22.6472157795619
"1036","2015_b_25_b_33","2015_b_25",2015-07-06,"2015-07-06_b_25","25",33,"C",16.189,150,0,NA,289.189,"2015",28.282906135395
"1037","2015_b_25_b_34","2015_b_25",2015-07-07,"2015-07-07_b_25","25",34,"C",21.282,150,0,33.9185964912281,294.282,"2015",33.9185964912281
"1038","2015_b_25_b_35","2015_b_25",2015-07-08,"2015-07-08_b_25","25",35,"C",16.8555,150,0,NA,289.8555,"2015",30.9326793907847
"1039","2015_b_25_b_36","2015_b_25",2015-07-09,"2015-07-09_b_25","25",36,"C",16.2845,150,0,NA,289.2845,"2015",27.9467622903413
"1040","2015_b_25_b_37","2015_b_25",2015-07-10,"2015-07-10_b_25","25",37,"C",15.664,150,0,NA,288.664,"2015",24.9608451898978
"1041","2015_b_25_b_38","2015_b_25",2015-07-11,"2015-07-11_b_25","25",38,"C",15.139,150,0,NA,288.139,"2015",21.9749280894544
"1042","2015_b_25_b_39","2015_b_25",2015-07-12,"2015-07-12_b_25","25",39,"C",15.951,150,0,18.989010989011,288.951,"2015",18.989010989011
"1043","2015_b_25_b_40","2015_b_25",2015-07-13,"2015-07-13_b_25","25",40,"C",15.473,150,0,52.2,288.473,"2015",52.2
"1044","2015_b_25_b_41","2015_b_25",2015-07-14,"2015-07-14_b_25","25",41,"C",14.804,150,0,39.6,287.804,"2015",39.6
"1045","2015_b_25_b_42","2015_b_25",2015-07-15,"2015-07-15_b_25","25",42,"C",16.332,150,0,NA,289.332,"2015",34.4685714285714
"1046","2015_b_25_b_43","2015_b_25",2015-07-16,"2015-07-16_b_25","25",43,"C",15.951,150,0,NA,288.951,"2015",29.3371428571429
"1047","2015_b_25_b_44","2015_b_25",2015-07-17,"2015-07-17_b_25","25",44,"C",16.6655,150,0,NA,289.6655,"2015",24.2057142857143
"1048","2015_b_25_b_45","2015_b_25",2015-07-18,"2015-07-18_b_25","25",45,"C",15.8075,150,0,NA,288.8075,"2015",19.0742857142857
"1049","2015_b_25_b_46","2015_b_25",2015-07-19,"2015-07-19_b_25","25",46,"C",13.558,150,0,NA,286.558,"2015",13.9428571428571
"1050","2015_b_25_b_47","2015_b_25",2015-07-20,"2015-07-20_b_25","25",47,"C",13.894,150,0,NA,286.894,"2015",8.81142857142857
"1051","2015_b_25_b_48","2015_b_25",2015-07-21,"2015-07-21_b_25","25",48,"C",14.9,150,0,3.68,287.9,"2015",3.68
"1052","2015_b_25_b_49","2015_b_25",2015-07-22,"2015-07-22_b_25","25",49,"C",22.669,150,0,NA,295.669,"2015",4.89037974683544
"1053","2015_b_25_b_50","2015_b_25",2015-07-23,"2015-07-23_b_25","25",50,"C",19.853,150,0,NA,292.853,"2015",6.10075949367089
"1054","2015_b_25_b_51","2015_b_25",2015-07-24,"2015-07-24_b_25","25",51,"C",15.664,150,0,NA,288.664,"2015",7.31113924050633
"1055","2015_b_25_b_52","2015_b_25",2015-07-25,"2015-07-25_b_25","25",52,"C",15.569,150,0,8.52151898734177,288.569,"2015",8.52151898734177
"1056","2015_b_25_b_53","2015_b_25",2015-07-26,"2015-07-26_b_25","25",53,"C",15.187,150,0,10.0760267194458,288.187,"2015",10.0760267194458
"1057","2015_b_25_b_54","2015_b_25",2015-07-27,"2015-07-27_b_25","25",54,"C",15.951,150,0,NA,288.951,"2015",10.5392976285237
"1058","2015_b_25_b_55","2015_b_25",2015-07-28,"2015-07-28_b_25","25",55,"C",15.951,150,0,NA,288.951,"2015",11.0025685376015
"1059","2015_b_25_b_56","2015_b_25",2015-07-29,"2015-07-29_b_25","25",56,"C",15.951,150,0,NA,288.951,"2015",11.4658394466794
"1060","2015_b_25_b_57","2015_b_25",2015-07-30,"2015-07-30_b_25","25",57,"C",15.282,150,0,NA,288.282,"2015",11.9291103557573
"1061","2015_b_25_b_58","2015_b_25",2015-07-31,"2015-07-31_b_25","25",58,"C",14.421,150,0,NA,287.421,"2015",12.3923812648351
"1062","2015_b_25_b_59","2015_b_25",2015-08-01,"2015-08-01_b_25","25",59,"C",14.373,150,0,12.855652173913,287.373,"2015",12.855652173913
"1063","2015_b_26_b_1","2015_b_26",2015-06-04,"2015-06-04_b_26","26",1,"A",6.471,100,0,1e-05,279.471,"2015",1e-05
"1064","2015_b_26_b_2","2015_b_26",2015-06-05,"2015-06-05_b_26","26",2,"A",6.471,100,0,NA,279.471,"2015",0.403234556451612
"1065","2015_b_26_b_3","2015_b_26",2015-06-06,"2015-06-06_b_26","26",3,"A",4.9855,100,0,NA,277.9855,"2015",0.806459112903225
"1066","2015_b_26_b_4","2015_b_26",2015-06-07,"2015-06-07_b_26","26",4,"A",5.037,100,0,NA,278.037,"2015",1.20968366935484
"1067","2015_b_26_b_5","2015_b_26",2015-06-08,"2015-06-08_b_26","26",5,"A",4.519,100,0,NA,277.519,"2015",1.61290822580645
"1068","2015_b_26_b_6","2015_b_26",2015-06-09,"2015-06-09_b_26","26",6,"A",4.415,100,0,NA,277.415,"2015",2.01613278225806
"1069","2015_b_26_b_7","2015_b_26",2015-06-10,"2015-06-10_b_26","26",7,"A",5.706,100,0,NA,278.706,"2015",2.41935733870967
"1070","2015_b_26_b_8","2015_b_26",2015-06-11,"2015-06-11_b_26","26",8,"A",7.0285,100,0,NA,280.0285,"2015",2.82258189516129
"1071","2015_b_26_b_9","2015_b_26",2015-06-12,"2015-06-12_b_26","26",9,"A",5.347,100,0,3.2258064516129,278.347,"2015",3.2258064516129
"1072","2015_b_26_b_10","2015_b_26",2015-06-13,"2015-06-13_b_26","26",10,"A",5.1925,100,0,NA,278.1925,"2015",3.72629521016618
"1073","2015_b_26_b_11","2015_b_26",2015-06-14,"2015-06-14_b_26","26",11,"A",5.6545,100,0,NA,278.6545,"2015",4.22678396871945
"1074","2015_b_26_b_12","2015_b_26",2015-06-15,"2015-06-15_b_26","26",12,"A",6.217,100,0,4.72727272727273,279.217,"2015",4.72727272727273
"1075","2015_b_26_b_13","2015_b_26",2015-06-16,"2015-06-16_b_26","26",13,"A",6.064,100,0,NA,279.064,"2015",5.07459207459208
"1076","2015_b_26_b_14","2015_b_26",2015-06-17,"2015-06-17_b_26","26",14,"A",5.962,100,0,NA,278.962,"2015",5.42191142191142
"1077","2015_b_26_b_15","2015_b_26",2015-06-18,"2015-06-18_b_26","26",15,"A",5.552,100,0,5.76923076923077,278.552,"2015",5.76923076923077
"1078","2015_b_26_b_16","2015_b_26",2015-06-19,"2015-06-19_b_26","26",16,"A",5.552,100,0,NA,278.552,"2015",5.87282051282051
"1079","2015_b_26_b_17","2015_b_26",2015-06-20,"2015-06-20_b_26","26",17,"A",6.471,100,0,NA,279.471,"2015",5.97641025641026
"1080","2015_b_26_b_18","2015_b_26",2015-06-21,"2015-06-21_b_26","26",18,"A",7.732,100,0,6.08,280.732,"2015",6.08
"1081","2015_b_26_b_19","2015_b_26",2015-06-22,"2015-06-22_b_26","26",19,"A",8.978,100,0,NA,281.978,"2015",5.44619047619048
"1082","2015_b_26_b_20","2015_b_26",2015-06-23,"2015-06-23_b_26","26",20,"A",11.1875,100,0,NA,284.1875,"2015",4.81238095238095
"1083","2015_b_26_b_21","2015_b_26",2015-06-24,"2015-06-24_b_26","26",21,"A",8.0325,100,0,4.17857142857143,281.0325,"2015",4.17857142857143
"1084","2015_b_26_b_22","2015_b_26",2015-06-25,"2015-06-25_b_26","26",22,"A",7.3805,100,0,NA,280.3805,"2015",5.73635756056809
"1085","2015_b_26_b_23","2015_b_26",2015-06-26,"2015-06-26_b_26","26",23,"A",7.732,100,0,NA,280.732,"2015",7.29414369256474
"1086","2015_b_26_b_24","2015_b_26",2015-06-27,"2015-06-27_b_26","26",24,"A",8.4315,100,0,8.8519298245614,281.4315,"2015",8.8519298245614
"1087","2015_b_26_b_25","2015_b_26",2015-06-28,"2015-06-28_b_26","26",25,"A",8.4315,100,0,NA,281.4315,"2015",12.7392526514025
"1088","2015_b_26_b_26","2015_b_26",2015-06-29,"2015-06-29_b_26","26",26,"A",8.232,100,0,NA,281.232,"2015",16.6265754782436
"1089","2015_b_26_b_27","2015_b_26",2015-06-30,"2015-06-30_b_26","26",27,"A",8.5805,100,0,20.5138983050847,281.5805,"2015",20.5138983050847
"1090","2015_b_26_b_28","2015_b_26",2015-07-01,"2015-07-01_b_26","26",28,"A",7.832,100,0,NA,280.832,"2015",17.597597641857
"1091","2015_b_26_b_29","2015_b_26",2015-07-02,"2015-07-02_b_26","26",29,"A",8.4815,100,0,NA,281.4815,"2015",14.6812969786293
"1092","2015_b_26_b_30","2015_b_26",2015-07-03,"2015-07-03_b_26","26",30,"A",10.308,100,0,NA,283.308,"2015",11.7649963154016
"1093","2015_b_26_b_31","2015_b_26",2015-07-04,"2015-07-04_b_26","26",31,"A",10.259,100,0,8.84869565217391,283.259,"2015",8.84869565217391
"1094","2015_b_26_b_32","2015_b_26",2015-07-05,"2015-07-05_b_26","26",32,"A",8.779,100,0,NA,281.779,"2015",19.1880940202168
"1095","2015_b_26_b_33","2015_b_26",2015-07-06,"2015-07-06_b_26","26",33,"A",9.62,100,0,NA,282.62,"2015",29.5274923882596
"1096","2015_b_26_b_34","2015_b_26",2015-07-07,"2015-07-07_b_26","26",34,"A",10.161,100,0,39.8668907563025,283.161,"2015",39.8668907563025
"1097","2015_b_26_b_35","2015_b_26",2015-07-08,"2015-07-08_b_26","26",35,"A",9.5705,100,0,NA,282.5705,"2015",35.4477119938885
"1098","2015_b_26_b_36","2015_b_26",2015-07-09,"2015-07-09_b_26","26",36,"A",9.176,100,0,NA,282.176,"2015",31.0285332314744
"1099","2015_b_26_b_37","2015_b_26",2015-07-10,"2015-07-10_b_26","26",37,"A",8.7295,100,0,NA,281.7295,"2015",26.6093544690603
"1100","2015_b_26_b_38","2015_b_26",2015-07-11,"2015-07-11_b_26","26",38,"A",8.481,100,0,NA,281.481,"2015",22.1901757066463
"1101","2015_b_26_b_39","2015_b_26",2015-07-12,"2015-07-12_b_26","26",39,"A",9.324,100,0,NA,282.324,"2015",17.7709969442322
"1102","2015_b_26_b_40","2015_b_26",2015-07-13,"2015-07-13_b_26","26",40,"A",9.077,100,0,13.3518181818182,282.077,"2015",13.3518181818182
"1103","2015_b_26_b_41","2015_b_26",2015-07-14,"2015-07-14_b_26","26",41,"A",8.282,100,0,18.025641025641,281.282,"2015",18.025641025641
"1104","2015_b_26_b_42","2015_b_26",2015-07-15,"2015-07-15_b_26","26",42,"A",9.62,100,0,NA,282.62,"2015",17.7128205128205
"1105","2015_b_26_b_43","2015_b_26",2015-07-16,"2015-07-16_b_26","26",43,"A",9.7185,100,0,17.4,282.7185,"2015",17.4
"1106","2015_b_26_b_44","2015_b_26",2015-07-17,"2015-07-17_b_26","26",44,"A",10.6505,100,0,NA,283.6505,"2015",19.936
"1107","2015_b_26_b_45","2015_b_26",2015-07-18,"2015-07-18_b_26","26",45,"A",9.6695,100,0,NA,282.6695,"2015",22.472
"1108","2015_b_26_b_46","2015_b_26",2015-07-19,"2015-07-19_b_26","26",46,"A",7.129,100,0,NA,280.129,"2015",25.008
"1109","2015_b_26_b_47","2015_b_26",2015-07-20,"2015-07-20_b_26","26",47,"A",8.531,100,0,NA,281.531,"2015",27.544
"1110","2015_b_26_b_48","2015_b_26",2015-07-21,"2015-07-21_b_26","26",48,"A",8.531,100,0,30.08,281.531,"2015",30.08
"1111","2015_b_26_b_49","2015_b_26",2015-07-22,"2015-07-22_b_26","26",49,"A",9.2255,100,0,NA,282.2255,"2015",27.7783333333333
"1112","2015_b_26_b_50","2015_b_26",2015-07-23,"2015-07-23_b_26","26",50,"A",9.3735,100,0,NA,282.3735,"2015",25.4766666666666
"1113","2015_b_26_b_51","2015_b_26",2015-07-24,"2015-07-24_b_26","26",51,"A",8.879,100,0,NA,281.879,"2015",23.175
"1114","2015_b_26_b_52","2015_b_26",2015-07-25,"2015-07-25_b_26","26",52,"A",8.7295,100,0,20.8733333333333,281.7295,"2015",20.8733333333333
"1115","2015_b_26_b_53","2015_b_26",2015-07-26,"2015-07-26_b_26","26",53,"A",8.581,100,0,14.1852272727272,281.581,"2015",14.1852272727272
"1116","2015_b_26_b_54","2015_b_26",2015-07-27,"2015-07-27_b_26","26",54,"A",9.1265,100,0,NA,282.1265,"2015",18.9445009881423
"1117","2015_b_26_b_55","2015_b_26",2015-07-28,"2015-07-28_b_26","26",55,"A",8.978,100,0,NA,281.978,"2015",23.7037747035573
"1118","2015_b_26_b_56","2015_b_26",2015-07-29,"2015-07-29_b_26","26",56,"A",9.077,100,0,NA,282.077,"2015",28.4630484189723
"1119","2015_b_26_b_57","2015_b_26",2015-07-30,"2015-07-30_b_26","26",57,"A",8.68,100,0,NA,281.68,"2015",33.2223221343874
"1120","2015_b_26_b_58","2015_b_26",2015-07-31,"2015-07-31_b_26","26",58,"A",7.832,100,0,NA,280.832,"2015",37.9815958498024
"1121","2015_b_26_b_59","2015_b_26",2015-08-01,"2015-08-01_b_26","26",59,"A",8.332,100,0,42.7408695652174,281.332,"2015",42.7408695652174
"1122","2015_b_27_b_1","2015_b_27",2015-06-04,"2015-06-04_b_27","27",1,"E",23.7735,150,0,1e-05,296.7735,"2015",1e-05
"1123","2015_b_27_b_2","2015_b_27",2015-06-05,"2015-06-05_b_27","27",2,"E",23.7735,150,0,NA,296.7735,"2015",0.689664263322885
"1124","2015_b_27_b_3","2015_b_27",2015-06-06,"2015-06-06_b_27","27",3,"E",22.381,150,0,NA,295.381,"2015",1.37931852664577
"1125","2015_b_27_b_4","2015_b_27",2015-06-07,"2015-06-07_b_27","27",4,"E",20.9485,150,0,NA,293.9485,"2015",2.06897278996865
"1126","2015_b_27_b_5","2015_b_27",2015-06-08,"2015-06-08_b_27","27",5,"E",19.092,150,0,NA,292.092,"2015",2.75862705329154
